IN	SPEAKER	TRANSCRIPT
00:23:44.894	SPEAKER_01	Das ist durchaus möglich.
00:23:47.315	SPEAKER_01	Es gab ja nur Getränke damals, ne?
00:23:49.455	SPEAKER_01	Ja, ja.
00:23:50.977	SPEAKER_01	Und das ist, irgendwer hat dann irgendwie mit Eintöpfen angefangen, die anzubieten, aber ich weiß gar nicht mehr, wer das war.
00:23:56.500	SPEAKER_01	Aber vorher gab es auch die Möglichkeit, Pizza zu holen, ne?
00:23:59.102	SPEAKER_01	Ne, das ist später erst entstanden.
00:24:00.303	SPEAKER_00	Ach, das war später erst.
00:24:00.803	SPEAKER_01	Das ist später entstanden, als der dann seine, ja genau.
00:24:06.678	SPEAKER_01	Bei uns war noch keine Küche.
00:24:08.219	SPEAKER_01	Also, ich glaube, erst war das mit den Eintöpfen, aber ich weiß jetzt nicht mehr, wie das genau lief.
00:24:16.040	SPEAKER_01	Da hat, glaube ich, Ulla noch mehr Einblicke drin, wie das genau vonstatten ging.
00:24:21.563	SPEAKER_01	Also, irgendwann ist auf jeden Fall mit dem Italiener nebenan so eine Vereinbarung getroffen worden, weil der hatte ja nur so einen winzigen Laden,
00:24:30.702	SPEAKER_01	dass man Pizza bei ihm bestellen kann.
00:24:33.807	SPEAKER_01	Er bringt sie rüber und wir kriegen dann eben einen Teil des Geldes.
00:24:41.590	SPEAKER_01	Und da gab es, glaube ich, auch irgendwann mal ein bisschen Zoff, weil der das zu viel fand, was er da in der Frauenstraße lassen muss,
00:24:50.375	SPEAKER_01	glaube ich.
00:24:52.502	SPEAKER_01	Weil er fand, wir würden nicht halb so viel Umsatz machen, wenn er nicht seine Pizza hätte.
00:24:58.948	SPEAKER_01	Wir haben gesagt, es ist, glaube ich, eher andersrum, weil er eben in seinem kleinen Laden niemals so viele Pizzen verkaufen könnte,
00:25:10.285	SPEAKER_01	wie er es so kann.
00:25:11.957	SPEAKER_01	Irgendwie kam dann wohl wieder eine Einigung zustande, aber es war nicht so eine harmonische Angelegenheit.
00:25:17.820	SPEAKER_01	Na ja.
00:25:19.424	SPEAKER_00	Hatte ich den Eindruck.
00:25:22.092	SPEAKER_00	Wie viele Leute arbeiteten denn dann da unten in der Kneipe?
00:25:25.701	SPEAKER_00	Weißt du noch, wer da alles arbeitete?
00:25:29.648	SPEAKER_01	Nee, also mir fallen schon immer wieder Namen ein, aber ich weiß jetzt nicht mehr, ob das gleichzeitig war oder ob da welche später da zukamen oder so.
00:25:38.335	SPEAKER_00	Aber es war also jetzt bei so einer Besetzung abends, wie viele Leute waren da?
00:25:42.377	SPEAKER_00	Da waren wir zu zweit.
00:25:43.920	SPEAKER_00	Plus derjenige, der an der Theke war?
00:25:46.480	SPEAKER_01	Nee, nee, wir haben ja keine Bedienung gemacht.
00:25:49.123	SPEAKER_01	Wir waren nur zu zweit hinter dem Tresen und jeder hat sein Getränk geholt und auch sofort bezahlt, weil wir sonst niemals einen Überblick gehabt hätten.
00:25:58.710	SPEAKER_01	Es wurden auch viele Deckel angelegt.
00:26:03.772	SPEAKER_01	Es wurden sehr viele Deckel angelegt, doch, ja.
00:26:07.295	SPEAKER_01	Und ja, wir haben zu zweit gearbeitet, das war immer höllisch viel zu tun, wie gesagt.
00:26:14.798	SPEAKER_01	Wir haben irgendwann mal, also da gab es dann auch mal so ein bisschen Unstimmigkeiten, weil wir gesagt haben, das ist, ich weiß jetzt auch nicht mehr,
00:26:23.497	SPEAKER_01	wie war das denn ursprünglich?
00:26:27.696	SPEAKER_01	Jedenfalls gab es da mal immer so Lehrzeiten, so vor 8 Uhr oder so, da war wenig los, wo wir dann gesagt haben, wir müssen das anders organisieren,
00:26:35.468	SPEAKER_01	weil abends arbeitet man sich dumm und blöde, vorher ist eigentlich nicht viel los und so.
00:26:40.319	SPEAKER_01	Und es wollte aber keiner so richtig drangehen, da mal so einen Plan zu entwickeln.
00:26:45.422	SPEAKER_01	Und ich weiß...
00:26:46.642	SPEAKER_01	Ich weiß jetzt nicht mehr, eine kleine Gruppe, ich war dabei, ich weiß jetzt aber nicht mehr, wer noch dabei war.
00:26:51.325	SPEAKER_01	Wir haben uns dann mal überlegt, wie man das organisieren könnte, dass das ein bisschen gestaffelt ist.
00:26:56.249	SPEAKER_01	Dass man also von sechs bis acht oder so kann einer alleine machen, das ist kein Problem.
00:27:00.671	SPEAKER_01	Und danach müssen es auf jeden Fall zwei sein.
00:27:03.814	SPEAKER_01	Am besten drei?
00:27:06.335	SPEAKER_01	Zwei war immer das Mehrwahnste.
00:27:10.478	SPEAKER_01	Und...
00:27:12.583	SPEAKER_01	Das haben wir dann mal vorgeschlagen, also schon einen kompletten Plan, wie man das machen kann.
00:27:19.107	SPEAKER_01	Und das haben wir dann bei einer Mitarbeiterversammlung mal dann vorgeschlagen und sind auf großen Widerstand gestoßen bei denen,
00:27:31.116	SPEAKER_01	die eigentlich so die Organisatoren waren.
00:27:35.180	SPEAKER_01	Also Hans und Uwe waren, glaube ich, damals auch im Vorstand.
00:27:40.243	SPEAKER_01	Wer, Uwe?
00:27:41.244	SPEAKER_01	Serkowski.
00:27:43.233	SPEAKER_01	– Also Vorstand vom Verein?
00:27:44.075	SPEAKER_01	– Vom Verein, ja.
00:27:46.395	SPEAKER_01	Ich meine, ja.
00:27:48.897	SPEAKER_01	Jedenfalls wurde das groß abgelehnt, also es wurde wohl als übergriffig empfunden, dass wir da ungefragt da irgendwie so einen Vorschlag machen und so.
00:27:59.151	SPEAKER_01	Und wo ich dann immer meinte, ja, der hätte auch von euch kommen können.
00:28:04.973	SPEAKER_01	Wir haben das ja nur gemacht, weil sonst nichts passiert ist.
00:28:08.036	SPEAKER_01	Ja, und sie würden die Verantwortung tragen.
00:28:10.317	SPEAKER_01	Und ich fand, Verantwortung tragen bedeutet auch, dass man irgendetwas macht und nicht Verantwortung tragen, indem man nichts macht,
00:28:19.038	SPEAKER_01	damit ja nichts schief geht oder so.
00:28:21.623	SPEAKER_01	Ja.
00:28:22.363	SPEAKER_01	Jedenfalls da gab es ein bisschen unstimmigkeiten zu aber letzten endes wurde der vorschlag den doch angenommen hat dann auch ganz gut funktioniert glaube ich ja das heißt bei so einem mitglieder oder mitarbeiterversammlung wie viele leute waren da 20,
00:28:47.028	SPEAKER_01	30?
00:28:43.258	SPEAKER_01	Ja, doch, da waren schon viele da.
00:28:47.480	SPEAKER_01	Es waren ja später auch die Küche noch dabei.
00:28:50.622	SPEAKER_01	Wann kamen die dazu, weißt du das noch?
00:28:53.182	SPEAKER_01	Oder wie kamen sie dazu?
00:28:55.364	SPEAKER_01	Also ich kann mich nur erinnern, dass irgendwann mal Hussein das Ganze übernommen hat.
00:29:03.729	SPEAKER_01	Und der hat das da so notdürftig ausgebaut, da hinten.
00:29:06.529	SPEAKER_01	Also die Küche war...
00:29:10.015	SPEAKER_01	Also ich glaube, ein Ordnungsamt hätte dann nicht vorbeikommen dürfen, weil das war wirklich so aus Dachlatten und so notdürftig zusammengeschustert.
00:29:18.619	SPEAKER_01	Wo war die Küche?
00:29:19.840	SPEAKER_01	Die war, noch bevor es umgebaut war, ich habe das Bild gar nicht mehr vor Augen, wie das war vor dem Umbau.
00:29:28.546	SPEAKER_01	Also im Prinzip da, wo sie jetzt auch ist, aber das war alles viel kleiner und viel verwinkelter und so.
00:29:37.236	SPEAKER_01	Und der hat dann die Küche übernommen?
00:29:38.497	SPEAKER_01	Und der hat die Küche übernommen.
00:29:40.057	SPEAKER_01	Und auch auf eigene Rechnung?
00:29:41.597	SPEAKER_01	Auf eigene Rechnung.
00:29:42.877	SPEAKER_01	Hat sich auch ein paar Leute dazu geholt, die da mitgearbeitet haben.
00:29:47.519	SPEAKER_01	Das war anfangs vom Angebot eher bescheiden.
00:29:50.221	SPEAKER_01	Er hat halt immer Döner gemacht.
00:29:52.781	SPEAKER_01	In unterschiedlichen Variationen.
00:29:55.201	SPEAKER_01	Und Fladenbrot und so.
00:29:57.083	SPEAKER_01	Die Leute mochten es.
00:29:58.604	SPEAKER_01	War immer gut.
00:30:00.230	SPEAKER_00	Die haben eine Grundlage zum Trinken, ist immer gut.
00:30:04.051	SPEAKER_00	Und das musste man auch abholen und gleich auch bezahlen.
00:30:07.894	SPEAKER_01	Das lief völlig separat von dem Rest der Kneipe.
00:30:11.717	SPEAKER_01	Also nicht mit Bedienung, sondern... Die haben den aus dem Loch gerufen, Essen ist fertig.
00:30:20.882	SPEAKER_01	Und haben das dann abholen lassen und es wurde auch sofort bezahlt.
00:30:25.183	SPEAKER_01	Aber es war nicht vergleichbar mit dem, was jetzt ist.
00:30:28.346	SPEAKER_01	Also jetzt ist das ja richtig toll, was sie da machen.
00:30:30.747	SPEAKER_01	Also eine gut ausgestattete Küche, auch wie ich finde, ein sehr fach- und sachkundiges Personal.
00:30:41.211	SPEAKER_01	Das war da jetzt damals auch nicht so wahnsinnig der Fall.
00:30:44.993	SPEAKER_01	Er hat halt immer irgendwelche Leute dazu geholt, die froh waren, dass sie einen Job haben und so.
00:30:52.257	SPEAKER_01	Aber es lief gut.
00:30:53.637	SPEAKER_01	Es lief gut.
00:30:54.518	SPEAKER_01	Und ich glaube, zu dem Zeitpunkt fing das auch an, mit dem Italiener auszulaufen, als das so ein bisschen klar war, dass es da läuft.
00:31:05.818	SPEAKER_00	Von den politischen Auseinandersetzungen, was habt ihr da mitbekommen?
00:31:09.599	SPEAKER_00	Ich meine, es stand ja immer auf der Kippe, es gab immer Klagen gegen die Mieter.
00:31:15.102	SPEAKER_00	Und dann gab es ja im Grunde genommen irgendwann auch die Verkündigung, dass das Haus von der LEG angekauft wird.
00:31:23.585	SPEAKER_00	Waren das Sachen, wo ihr mit eingebunden wart von der Kneipe oder habt ihr das irgendwie nur so am Rande immer alles mitbekommen?
00:31:32.403	SPEAKER_01	Also ich habe es immer mitgekriegt, weil ich auch einen guten Kontakt zur zweiten Etage auch hatte.
00:31:40.970	SPEAKER_01	Zur zweiten Etage hauptsächlich, ja genau.
00:31:43.231	SPEAKER_01	Da habe ich schon relativ viel mitgekriegt, aber ich kann mich jetzt auch so an Einzelheiten auch nicht mehr erinnern.
00:31:49.895	SPEAKER_01	Aber das war natürlich auch immer Thema in der Kneipe, das ist klar.
00:31:53.959	SPEAKER_01	Das war schon immer irgendwie präsent, was jetzt wieder anliegt und so.
00:31:58.321	SPEAKER_01	Und das mit der...
00:32:01.505	SPEAKER_01	Ja, es ist ja auch zwischendurch auch mal hinten der Schuppen da, der sollte ja abgerissen werden, als sie da irgendwie in so einer Nacht-und-Nebel-Aktion da mit dem Vorschlaghammer kamen und da versuchten da... Da warst du auch schon dabei.
00:32:15.703	SPEAKER_00	Ja, ja, ja, ja.
00:32:17.145	SPEAKER_01	Und da ist ja dann noch, ich weiß nicht mehr, war es Michael Köster oder Thomas Köstens oder irgendwie einer, ich weiß auch nicht mehr genau,
00:32:24.647	SPEAKER_01	wie er hieß, der da durchs Dach gedonnert ist und sich den Kiefer gebrochen hat.
00:32:28.998	SPEAKER_01	Da kann ich mich auch noch dran erinnern.
00:32:30.459	SPEAKER_01	Den haben wir dann in Strohhalm zum Bier gegeben.
00:32:35.324	SPEAKER_00	Als er wieder in die Klappe gekommen ist.
00:32:36.984	SPEAKER_00	Ja.
00:32:42.220	SPEAKER_00	Es sind immer nur so Einzelheiten, an die ich mich nicht erinnere.
00:32:45.482	SPEAKER_00	Kannst du dich denn auch an den Gasanschlag erinnern?
00:32:49.721	SPEAKER_00	Oder hast du den damals nicht mitbekommen?
00:32:52.222	SPEAKER_01	Ich glaube, den habe ich nicht mitbekommen, nein.
00:32:55.163	SPEAKER_01	Was ich auch noch mal mitbekommen habe, genau, das war auch nur so eine kleine Szene, aber ich weiß jetzt auch nicht mehr genau,
00:33:04.041	SPEAKER_01	wann das war, da waren zwei, drei junge Leute drin, die sich irgendwie wie Neonazis gegeben haben.
00:33:12.307	SPEAKER_01	Und da auch groß rumgetönt haben und irgendwie zu irgendjemandem gesagt haben, das ist ein Tod und so.
00:33:19.317	SPEAKER_01	Und das war eine ziemlich unangenehme Geschichte.
00:33:22.401	SPEAKER_01	Da haben wir dann auch die Polizei informiert.
00:33:24.563	SPEAKER_01	Da war dann auch ein paar Abende lang saß in einer ganz unauffällig am Tresen.
00:33:32.446	SPEAKER_01	Im Nachhinein, glaube ich, das waren... Hat die Polizei die dann rausge... Nein, die waren, glaube ich, vorher schon weg.
00:33:39.853	SPEAKER_01	Ich weiß nicht, wir haben nur den Vorgang gemeldet.
00:33:43.155	SPEAKER_01	Und dann saß da, wie gesagt, ein paar Abende einer da und hat sich aber nichts weiter ergeben.
00:33:51.143	SPEAKER_01	Ich kann mich noch so dunkel erinnern, dass da wohl... Es wurde auch Anzeige erstattet, glaube ich, wenn mich nicht alles täuscht.
00:33:59.198	SPEAKER_01	Und da ist wohl irgendein Vater von einem der Jungs wohl aufgekreuzt, aber ich weiß nicht, mit wem der gesprochen hat und so.
00:34:05.782	SPEAKER_01	Und hat da begniet, dass man das zurücknehmen soll und so.
00:34:09.326	SPEAKER_01	Und im Nachhinein dachte ich auch, ich glaube, das waren einfach nur dumme Jungs irgendwie, die sich da aufbrezeln wollten in irgendeiner Weise.
00:34:19.052	SPEAKER_01	Aber in der Situation war es einfach unangenehm.
00:34:22.735	SPEAKER_01	Und man wusste ja auch nicht.
00:34:25.237	SPEAKER_01	Es liefen ja auch andere rum.
00:34:26.438	SPEAKER_00	Man war ja auch immer in acht Ja, ja, am Aufpassen, genau.
00:34:34.925	SPEAKER_00	Warst du denn neben deiner beruflichen Tätigkeit auch so in der Kneipe?
00:34:39.748	SPEAKER_00	Bist du denn auch als Gast da hingegangen oder hast du gesagt, mir reicht das?
00:34:43.170	SPEAKER_00	Also mir hat das ehrlich gesagt gereicht.
00:34:45.791	SPEAKER_01	Also ich bin später, ich habe 1990 meine Tochter gekriegt.
00:34:52.822	SPEAKER_01	Und da bin ich öfter mal vorbeigefahren, so tagsüber mit dem Kinderwagen, habe reingeguckt und so.
00:34:59.427	SPEAKER_01	Aber so abends mich dahin gesetzt habe ich nicht mehr.
00:35:03.251	SPEAKER_01	Also war eigentlich eher froh, dass ich dann nicht mehr rein musste.
00:35:08.295	SPEAKER_01	Das war wie gesagt auch eigentlich nicht mein Ding.
00:35:11.900	SPEAKER_01	Ich habe da wirklich gegen mich selbst und gegen meine Natur gearbeitet da drin.
00:35:17.585	SPEAKER_01	Lange hast du denn da gearbeitet?
00:35:19.945	SPEAKER_01	Lange?
00:35:20.507	SPEAKER_01	Ich habe glaube ich in 89 oder so erst aufgehört.
00:35:23.869	SPEAKER_01	Also zehn, zwölf Jahre.
00:35:32.914	SPEAKER_01	13, irgendwie sowas.
00:35:35.949	SPEAKER_00	Wie ging es denn bei dir dann weiter insgesamt?
00:35:38.833	SPEAKER_00	Also du hast gesagt, du hast Germanistik und Sprachwissenschaften studiert, aber hast das nicht zu Ende gemacht?
00:35:43.318	SPEAKER_00	Ich habe es nicht ernsthaft studiert.
00:35:45.081	SPEAKER_00	Ja, okay.
00:35:45.822	SPEAKER_01	Was hast du dann weiter gemacht?
00:35:47.423	SPEAKER_00	Außer jetzt in der Kneipe gearbeitet?
00:35:51.173	SPEAKER_01	Welt entdeckt.
00:35:51.875	SPEAKER_01	Ich habe dann danach auch noch mal in so einem Copyshop gearbeitet, um Geld zu verdienen auch und habe dann, wie gesagt, meine Tochter gekriegt.
00:36:04.481	SPEAKER_01	Wann war das?
00:36:05.601	SPEAKER_01	Die ist 1990 geboren und dann habe ich dann war es echt ein bisschen schwierig, wie ich jetzt wieder Fuß fasse, wie ich wieder irgendwie ins Geschäft komme und so.
00:36:22.101	SPEAKER_01	Da hat mir so ein Projekt von der Volkshochschule sehr gut dabei geholfen.
00:36:26.588	SPEAKER_01	Die haben nämlich gerade Frauen in meiner Situation gesehen, alleinerziehend und beruflich ohne Fuß gefasst zu haben und so,
00:36:36.229	SPEAKER_01	wie man die wieder zurückführen kann ins Arbeitsleben und unter Berücksichtigung ihrer speziellen Situation.
00:36:44.724	SPEAKER_01	Das war ganz gut.
00:36:45.846	SPEAKER_01	Das waren ein paar Monate, wo man einfach so darauf vorbereitet wurde, was man machen kann, was möglich ist, was man mit dem Kind auch vereinbaren kann und so.
00:36:55.894	SPEAKER_01	Und ich bin dann für mich so zu dem Schluss gekommen, dass ich eine Umschulung mache zur Bürokauffrau.
00:37:04.664	SPEAKER_01	Da ging es eigentlich nur um den Abschluss.
00:37:07.385	SPEAKER_01	Also ich kann nicht sagen, dass ich da irgendetwas Neues gelernt hätte oder so.
00:37:11.530	SPEAKER_01	Es ging nur darum, hinterher einen Zettel in der Hand zu haben.
00:37:15.532	SPEAKER_01	Und das war auch so eine verkürzte Umschule, ich glaube, über anderthalb Jahre oder so ging die, glaube ich, oder so.
00:37:23.780	SPEAKER_01	Jedenfalls, ich hatte dann hinterher den Zettel in der Hand.
00:37:26.981	SPEAKER_01	Und das war ganz gut.
00:37:29.164	SPEAKER_01	Mit dem habe ich dann nämlich einen Job in einem Verlag gekriegt.
00:37:34.501	SPEAKER_01	Und das war sehr schön.
00:37:35.521	SPEAKER_01	Den Verlag gibt es leider nicht mehr.
00:37:36.983	SPEAKER_01	Das war so ein Verlag, der Bücher hauptsächlich aus dem Bereich soziale Arbeit vertrieben hat und verlegt hat.
00:37:50.447	SPEAKER_01	Das war sehr schön.
00:37:51.909	SPEAKER_01	Da war ich, glaube ich, vier, fünf Jahre oder so.
00:37:55.668	SPEAKER_01	Und dann war er leider auch ein kleiner Verlag und dem ereilte das Schicksal wie so viele kleine Verlage.
00:38:05.300	SPEAKER_01	Er konnte sich nicht halten, ist dann irgendwann bei Belz aufgegangen in dem großen Verlag und ich war dann wieder arbeitslos.
00:38:15.777	SPEAKER_01	Mein Vorteil war aber, dass ich während der Arbeit im Verlag ganz viele Leute kennen gelernt habe, die in dem Bereich tätig waren.
00:38:27.215	SPEAKER_01	Die veröffentlicht haben da eben auch und in dem Bereich und Verbindungen zur Fachhochschule hatte, zum Fachbereich Sozialwesen und so.
00:38:35.001	SPEAKER_01	Das war klasse, weil ich da häufiger denn mal so nebenher kleinere Aufträge gekriegt habe von denen, die irgendwie, es stand eine Veröffentlichung an oder die haben irgendwie eine Veröffentlichung,
00:38:50.314	SPEAKER_01	wissenschaftliche Untersuchungen angestellt und ich habe dann Transkriptionen gemacht oder ich habe auch Korrektur gelesen oder Satzarbeiten gemacht für die und so.
00:39:04.855	SPEAKER_01	Ich bin, glaube ich, sprachlich relativ sicher und das habe ich wohl offensichtlich immer zu Zufriedenheit alle irgendwie erledigt und so.
00:39:14.302	SPEAKER_01	Das heißt, ich hatte da ein ziemlich gutes Bein in der FH zu den mehreren Dozenten, die einfach, irgendwie hat es sich rumgesprochen.
00:39:22.831	SPEAKER_01	Und ich habe dann immer wieder mal Anfragen gekriegt, kannst du das machen, kannst du das machen.
00:39:27.215	SPEAKER_01	Und das war toll, das hat mir auch eine Zeit lang irgendwie so überbrückt.
00:39:32.572	SPEAKER_01	Und irgendwann habe ich den tatsächlichen Job in der FH gekriegt am Fachbereich Sozialwesen.
00:39:39.498	SPEAKER_01	Und das war eben auch so ein Ergebnis aus der Tätigkeit da, dass irgendeine Stelle frei wurde im Referat Weiterbildung.
00:39:49.148	SPEAKER_01	Also es ging da mehr so um Verwaltungstätigkeiten und Kursorganisationen und so weiter und so fort.
00:39:54.532	SPEAKER_01	Und wo denn irgendeine der Dozentinnen gesagt hat, Da könnten wir doch mal Magdalena fragen.
00:40:02.344	SPEAKER_01	Und ja, das war klasse.
00:40:04.686	SPEAKER_01	Also ich habe mich denn da beworben, bin auch dann umgehend genommen worden.
00:40:09.487	SPEAKER_00	Und damals war die Weiterbildung noch nicht so optimal besetzt, also jetzt so vom Das war noch nicht so ein wichtiger Zweig,
00:40:22.981	SPEAKER_00	das entwickelte sich dann.
00:40:26.000	SPEAKER_01	Ja, und kurz danach hat ein Wechsel stattgefunden.
00:40:32.344	SPEAKER_01	Die Frau, die das bis dahin gemacht hat, ist raus und es kam ein Nachfolger, der da ganz anders rangegangen ist, mit ganz anderen Energien,
00:40:42.693	SPEAKER_01	mit ganz neuen Ideen.
00:40:44.351	SPEAKER_01	Wir haben damals nur zu zweit gearbeitet, der und ich.
00:40:50.793	SPEAKER_01	Hatten wir noch.
00:40:51.655	SPEAKER_01	Und das hat unheimlich viel Spaß gemacht.
00:40:53.516	SPEAKER_01	Also wir haben unheimlich viel gearbeitet.
00:40:56.298	SPEAKER_01	Also ich ungleich mehr als er, er ungleich mehr als ich, weil er einfach irgendwie eine ganz andere Qualifikation hatte und auf einer anderen Ebene gearbeitet hat.
00:41:08.188	SPEAKER_01	Und ja, mittlerweile ist das ein richtig großer Laden geworden.
00:41:14.193	SPEAKER_01	Also es ist richtig gut.
00:41:16.876	SPEAKER_01	Ja, und da blieb ich dann bis zur Rente.
00:41:19.601	SPEAKER_01	Ich habe dann nach der Rente nochmal... Wann bist du in Rente gegangen?
00:41:29.708	SPEAKER_XX	2014.
00:41:29.748	SPEAKER_00	Du bist Jahrgang? 1949.
00:41:33.387	SPEAKER_00	Ja.
00:41:33.626	SPEAKER_01	Und dann danach?
00:41:35.527	SPEAKER_01	Dann habe ich noch ein bisschen, also ich wollte auch noch nicht richtig aufhören zu arbeiten.
00:41:39.050	SPEAKER_01	Ich wollte weitermachen, weil mir das einfach irgendwie auch, ich habe ja auch gerne gearbeitet, so gerade in dem Bereich.
00:41:44.914	SPEAKER_01	Dann habe ich an der FH, auch am Fachbereich Sozialwesen, so auf organisatorischer Ebene noch einen Masterstudiengang begleitet auf Minijob-Basis.
00:41:55.061	SPEAKER_01	Da bin ich einmal in der Woche hingegangen.
00:41:57.382	SPEAKER_01	Das hat ausgereicht.
00:41:58.702	SPEAKER_01	Das war dann auch ganz schön, hat mir auch Spaß gemacht.
00:42:02.885	SPEAKER_01	Und habe zusätzlich noch bei der Alte Gräbegesellschaft, ich weiß nicht, ob du die kennst, das ist so ein Verein, der sitzt im Landesmuseum,
00:42:17.222	SPEAKER_01	ist aber unabhängig vom Landesmuseum.
00:42:22.273	SPEAKER_01	Und hat sich zur Aufgabe gemacht, Künstler aus dem grafischen Bereich zu fördern, Stipendien zu vergeben und so.
00:42:31.635	SPEAKER_01	Und da war mal irgendwie Not am Mann und ich kannte den, der das da geleitet hat damals, damals den Geschäftsführer und der fragte mich auch,
00:42:39.122	SPEAKER_01	machst du das?
00:42:39.958	SPEAKER_01	Und ich, klar.
00:42:42.259	SPEAKER_01	Und das war auch ganz schön so nebenher und ich hatte dann nochmal ein bisschen Möglichkeit, auch mal Geld zu verdienen und fand das auch ganz interessant.
00:42:50.864	SPEAKER_01	Das ist auch so ein Bereich, in dem ich mich gerne bewege, so Kunst.
00:42:54.726	SPEAKER_01	Finde ich toll, wie man sieht.
00:43:01.369	SPEAKER_01	Ja, und dann habe ich noch zusätzlich, also da ist im Fachbereich Sozialwesen, als ich noch in der Weiterbildung war, da ist auch ein...
00:43:13.750	SPEAKER_01	Ein Kurs wurde da angeboten zur Musikgieragogik, also eine Zertifikatsweiterbildung zur Musikgieragogik.
00:43:20.315	SPEAKER_01	Das heißt, das ist eine Ausbildung für Leute aus dem Bereich Musik oder auch soziale Arbeit mit musikalischen Kenntnissen,
00:43:31.098	SPEAKER_01	die also mit alten Menschen arbeiten und denen kulturelle Teilhabe ermöglichen.
00:43:38.568	SPEAKER_01	Das ist so das Ziel.
00:43:40.050	SPEAKER_01	Also keine Therapie oder so, sondern tatsächlich kulturelle Teilhabe.
00:43:44.112	SPEAKER_01	Und daraus ist dann auch ein Verein entstanden.
00:43:48.356	SPEAKER_01	Wie bist du auf das Thema gekommen?
00:43:50.818	SPEAKER_01	Ja, ich gar nicht.
00:43:52.420	SPEAKER_01	Ein Dozent aus der FH, der hat das ins Leben gerufen.
00:43:55.862	SPEAKER_01	Der hat das so entwickelt zusammen mit einem Dozent von der Uni Vechta.
00:44:02.143	SPEAKER_01	Und das wurde dann einfach so als Zertifikatsweiterbildung angeboten und ich habe innerhalb der Weiterbildung mehr auf organisatorischer Ebene damit zu tun gehabt.
00:44:18.902	SPEAKER_01	Das Thema fand ich auch total toll, also fand ich total interessant.
00:44:23.403	SPEAKER_01	Und dann hat sich der Verein gegründet und dann wurde ich auch wieder angefragt, ob ich so die Verwaltungsangelegenheiten da übernehmen könnte.
00:44:33.666	SPEAKER_01	Das mache ich jetzt noch.
00:44:35.826	SPEAKER_01	Das ist aber das Einzige, was ich jetzt noch mache.
00:44:37.927	SPEAKER_01	Alles andere habe ich jetzt mittlerweile, also vor anderthalb Jahren habe ich die FH endgültig abgegeben, weil ich...
00:44:47.010	SPEAKER_01	Mich einfach so von diesem ganzen Hochschulleben mittlerweile so entfernt habe.
00:44:51.532	SPEAKER_01	Ich hatte immer das Gefühl, das geht mich alles gar nichts mehr an.
00:44:54.753	SPEAKER_01	Das war einfach gut.
00:44:56.693	SPEAKER_01	Ich wollte das nicht mehr.
00:44:58.275	SPEAKER_01	Manche Dinge haben ihre Zeit.
00:44:59.576	SPEAKER_01	Ja, genau.
00:45:00.436	SPEAKER_01	Und dann habe ich aufgehört damit.
00:45:02.277	SPEAKER_01	Das in der alten Gräbergesellschaft habe ich noch ein Jahr weitergemacht.
00:45:05.918	SPEAKER_01	Aber auch mit dem Gefühl, eigentlich ist das nicht mehr meins.
00:45:10.981	SPEAKER_01	Vom Thema her durchaus, aber diese ganzen...
00:45:14.614	SPEAKER_01	Auseinandersetzungen, die da liefen und so und ach nee, ich wollte das alles nicht mehr und dachte, ich bin jetzt, ich werde jetzt in ein paar Wochen 72,
00:45:25.432	SPEAKER_01	ich glaube, ich kann es jetzt auch einfach lassen.
00:45:29.079	SPEAKER_01	Und ich finde es toll.
00:45:32.737	SPEAKER_01	Dass ich jetzt tatsächlich irgendwie mal das alles losgelassen habe.
00:45:35.942	SPEAKER_01	Und das mit dem Verein, das werde ich im nächsten Jahr auch aufhören.
00:45:39.807	SPEAKER_00	Wie hast du das mit deiner Tochter organisiert?
00:45:41.791	SPEAKER_00	Du warst von Anfang an alleine erzählt.
00:45:43.713	SPEAKER_01	Ja, ja, ja.
00:45:45.465	SPEAKER_01	Ja, also die ersten drei Jahre, das zählte noch mit zu dieser Findungszeit.
00:45:53.009	SPEAKER_01	Was mache ich, wie geht das weiter und so.
00:45:56.050	SPEAKER_01	Und als ich dann wieder in den Beruf eingestiegen bin und zu der Umschulung gegangen bin, da hatte ich ein Riesenglück, dass ich eine Nachbarin hatte oder Nachbarn hatte.
00:46:08.056	SPEAKER_01	Wir hatten da überhaupt eine sehr tolle Nachbarschaft.
00:46:11.298	SPEAKER_01	Und diese eine Nachbarin, war ein bisschen jünger als ich, hatte drei Kinder, auch in demselben Alter wie meine Tochter, so passend zu dem Alter.
00:46:21.739	SPEAKER_01	Die Christiane war Heilpädagogin, glaube ich, hat auf jeden Fall auch im Kindergarten gearbeitet und vorher auch in der Einrichtung gearbeitet.
00:46:33.244	SPEAKER_01	Ihr Mann war Sozialpädagoge, also auch So aus dem Bereich einfach.
00:46:39.800	SPEAKER_01	Und die Kinder hatten sowieso, weil wir ja direkt nebeneinander wohnten und die Gärten, wir haben einen Garten benutzt und so,
00:46:46.345	SPEAKER_01	die waren sich alle sehr vertraut.
00:46:48.182	SPEAKER_01	Und die hat sie als Tagesmutter genommen.
00:46:50.063	SPEAKER_01	Also das war, besser ging es nicht.
00:46:52.463	SPEAKER_01	Besser ging es wirklich nicht.
00:46:53.565	SPEAKER_01	Die hat sich da unglaublich wohl gefühlt.
00:46:55.824	SPEAKER_01	Ich habe sie dann morgens hingebracht.
00:46:57.925	SPEAKER_01	Nachmittags habe ich sie abgeholt.
