IN	SPEAKER	TRANSCRIPT
00:28:17.477	SPEAKER_03	Das konnten wir nicht halten.
00:28:23.592	SPEAKER_03	Ja, aber wie bin ich dazu gekommen?
00:28:26.054	SPEAKER_03	Das ist eine gute Frage.
00:28:31.317	SPEAKER_03	Auf jeden Fall war ich empört.
00:28:34.500	SPEAKER_02	Ja, manche Dinge sind dann ja auch spontan, dass sich so etwas dann rumspricht und man im Grunde genommen mit den Freiheiten,
00:28:44.435	SPEAKER_02	die man als Studierender hat, dann auch wahrnimmt.
00:28:48.529	SPEAKER_02	Und wie ging es dann weiter mit der Frauenstraße?
00:28:51.352	SPEAKER_02	Hast du dann da weiter Kontakt gehalten?
00:28:54.001	SPEAKER_02	Hast du die Entwicklung mitbekommen?
00:28:55.444	SPEAKER_02	Letztendlich ging es ja über einen längeren Zeitraum, neun Jahre, bis das Haus dann gerettet wurde.
00:29:00.472	SPEAKER_02	Was hast du noch weiter mitbekommen an Aktionen, auch in der Frauenstraße?
00:29:05.786	SPEAKER_03	Am Rande.
00:29:07.747	SPEAKER_03	Also ich war nicht mehr die Besetzung.
00:29:11.390	SPEAKER_03	Die Besetzung, genau.
00:29:12.509	SPEAKER_03	Die Geschichte selber.
00:29:13.730	SPEAKER_03	Und damals wurde ich, also das kann man wirklich sagen, da wurde ich, es ist ja nicht ein Knall, aber es war ein wichtiger Mosaikstein zur Politisierung.
00:29:26.679	SPEAKER_03	Also ich bin danach...
00:29:30.762	SPEAKER_03	Haben wir bei uns am Fachbereich den SAB gegründet.
00:29:34.744	SPEAKER_03	Und dann war ich ja auch im AStA der Fachhochschule und war AStA-Vorsitzender.
00:29:42.446	SPEAKER_03	Der hieß damals noch ASTRA, das war eine linksradikale Erbschaft.
00:29:50.309	SPEAKER_03	Allgemeiner Studentenrat.
00:29:55.560	SPEAKER_03	Das sind ja so bestimmte Leute, die damals den AStA gestellt, vor meiner Zeit den AStA gestellt haben.
00:30:02.464	SPEAKER_03	Das waren ja Leusch, der war später bei den Grünen sehr aktiv und spielte auch eine große Rolle.
00:30:09.588	SPEAKER_03	Clemens Bruns zum Beispiel.
00:30:12.069	SPEAKER_03	Sagt dir nichts?
00:30:12.609	SPEAKER_02	Nee, sagt mir nichts.
00:30:18.855	SPEAKER_03	Leuschner, Leuschner, so ähnlich jedenfalls.
00:30:22.518	SPEAKER_03	Also der war auch dann bei den Grünen.
00:30:24.459	SPEAKER_03	Das waren vorher, aus unserer Sicht, waren das ja dann immer Chaoten gewesen.
00:30:29.320	SPEAKER_03	Also jedenfalls hat mich diese Sache da sehr politisiert.
00:30:33.742	SPEAKER_03	Aber ich habe mich dann nicht mehr weiter engagiert.
00:30:36.483	SPEAKER_02	Das heißt, von weiteren Aktionen, Demonstrationen und so weiter hast du...
00:30:44.413	SPEAKER_03	Und bin wahrscheinlich mitgelaufen und ich unterstelle mal, dass der Asser der Fachhochschule die ganze Sache immer unterstützt hat.
00:30:58.506	SPEAKER_02	Ja, das weiß ich von anderen Menschen.
00:31:00.559	SPEAKER_02	Aus Interviews auch, dass sie das so gesagt haben.
00:31:04.702	SPEAKER_02	Es wurde dann ja auch die Kneipe unten eingerichtet.
00:31:08.164	SPEAKER_02	Hattest du da einen Bezug zur Kneipe?
00:31:10.326	SPEAKER_02	Nein.
00:31:11.107	SPEAKER_02	Da warst du auch nicht?
00:31:12.729	SPEAKER_03	Ja, natürlich war ich in der Kneipe, aber ich hatte keinen... Ich weiß gar nicht mehr, ob ich jemanden kannte, der da gewohnt hat.
00:31:23.415	SPEAKER_03	Ich glaube, da ist der Kontakt einfach abgerissen.
00:31:27.199	SPEAKER_03	Mhm.
00:31:29.642	SPEAKER_03	Da war nicht mehr viel.
00:31:30.583	SPEAKER_02	Aber die Kneipe spielte ja schon auch eine Kommunikationsrolle, ne?
00:31:33.864	SPEAKER_03	Ja, ja, natürlich.
00:31:34.664	SPEAKER_03	Da haben sich ja auch Gruppen getroffen und es gab Veranstaltungen.
00:31:40.008	SPEAKER_03	Nach Sitzungen ging man da hin.
00:31:44.269	SPEAKER_03	Und das waren ja auch einige von uns.
00:31:47.551	SPEAKER_03	Der Gippert war ja auch mit dabei, meine Zeit lang.
00:31:51.493	SPEAKER_03	Dieser Mediziner, ne?
00:31:54.535	SPEAKER_03	Rüdiger, glaube ich, heißt der.
00:31:56.737	SPEAKER_01	Ja, ja, ja.
00:32:01.550	SPEAKER_03	Aber ich habe mich da nicht mehr engagiert ich habe nur noch mal von Achim zu irgendeinem Geburtstag oder aus irgendeinem Anlass eine Tuschezeichnung von der Frauenstraße und bezogen auf die Kulturveranstaltung hast du da was mitbekommen es gab ja immer den heißen Freitag und es gab ja auch eine ganze Reihe Solidaritätsveranstaltungen da unten Also ich kann mich da an Fäden erinnern,
00:32:36.097	SPEAKER_03	die da stattgefunden haben.
00:32:38.644	SPEAKER_03	Aber ich kann jetzt nicht irgendwie eine Veranstaltung ganz besonders herausnehmen.
00:32:44.669	SPEAKER_03	Die Frauenstraße war natürlich eine wichtige und wesentliche Adresse da.
00:32:50.013	SPEAKER_03	Es ist ja klar, da zog sich ein bestimmtes Milieu zusammen.
00:32:57.208	SPEAKER_03	Nutze das als eigenen Veranstaltungsraum.
00:33:01.270	SPEAKER_03	Und Feten waren da eben auch.
00:33:02.991	SPEAKER_02	Ja, Feten waren da auch.
00:33:04.311	SPEAKER_02	Das stimmt.
00:33:08.095	SPEAKER_02	Du sagst es gerade, dass die Frauenstraße für dich so ein Punkt war, dich zu politisieren.
00:33:15.999	SPEAKER_02	Also ein Baustein oder ein Mosaik, was dich letztendlich dazu gebracht hat.
00:33:23.703	SPEAKER_02	Was verbindest du heute mit der Frauenstraße 24?
00:33:31.958	SPEAKER_03	Also es gibt ja wieder Wohnungsnot.
00:33:34.798	SPEAKER_03	Es ist ja nicht aus der Welt.
00:33:40.820	SPEAKER_03	Und dass man durch eine kluge Strategie es erreichen kann, dass man große Teile der Bevölkerung auch für Hausbesetzungen gewinnen kann.
00:34:01.096	SPEAKER_03	Also das ist, ich glaube, das wäre heute, es leiden so viele Menschen unter Wohnungsnot.
00:34:11.625	SPEAKER_03	Wenn ich aber Polizisten zum Beispiel nur als Feinde sehe oder ich den Feindbegriff so sehr stark ausweite, dann komme ich,
00:34:23.972	SPEAKER_03	glaube ich, nicht weiter, sondern es geht eher darum, das große Bündnis zu knüpfen.
00:34:32.445	SPEAKER_03	Und zwar von denen, die betroffen sind und dass die befähigt werden, sich zu wehren.
00:34:39.072	SPEAKER_03	Also es lohnt sich, sich zu wehren.
00:34:41.936	SPEAKER_03	Das ist das Ergebnis der Frauenstraße.
00:34:44.699	SPEAKER_03	Wer sich nicht wehrt, lebt verkehrt.
00:34:46.460	SPEAKER_03	Das ist...
00:34:49.684	SPEAKER_03	Das war auch so ein Spruch aus der Zeit.
00:34:53.168	SPEAKER_03	Und ich glaube einfach, das ist die wichtigste Quintessenz, dass die Frauenstraße ein ein Symbol ist, dass es sich lohnt und dass es sich lohnt und dass nicht der Bürger,
00:35:11.436	SPEAKER_03	der gut situiert vielleicht in einer Wohnung wohnt, dass der nicht auch für Aktion gegen die Wohnungsnot, dass der da nicht für gewonnen werden kann.
00:35:27.574	SPEAKER_03	Sondern ich glaube, da gibt es immer eine hohe Bereitschaft.
00:35:30.655	SPEAKER_03	Nur man muss sie richtig ansprechen.
00:35:32.856	SPEAKER_03	Und das ist uns, glaube ich, bei der Frauenstraße gelungen.
00:35:35.958	SPEAKER_03	Wenn der Bischof sogar eine Spende ausgibt, tätigt.
00:35:44.282	SPEAKER_03	Also das macht er auch nur deswegen, weil es einfach eine große Bewegung ist.
00:35:51.586	SPEAKER_02	Genau.
00:35:52.646	SPEAKER_02	Was würdest du denn so sagen, was waren insgesamt so Erfolgsfaktoren, dass die Frauenstraße dann auch letztendlich bestehen blieb?
00:36:04.170	SPEAKER_02	Du sagtest gerade, dass es ein breites Bündnis ist, also dass man jetzt nicht nur in seinem Milieu bleibt, sondern darüber hinausgeht.
00:36:11.474	SPEAKER_02	Richtig, ja.
00:36:15.367	SPEAKER_02	Gibt es noch andere Faktoren?
00:36:17.309	SPEAKER_03	Also ich glaube, die Großwetterlage war natürlich in den 70er Jahren eine andere als heute.
00:36:25.916	SPEAKER_03	Die politische Großwetterlage.
00:36:30.880	SPEAKER_03	Ich weiß noch sehr gut, wie Willy Brandt die Wahlen gewonnen hat und wir in der Kampfstraße dieses Wahlergebnis feierten.
00:36:42.967	SPEAKER_03	Und der wohnte mit Burkhardt in einem Zimmer, die schlief sogar, glaube ich, in einem Bett.
00:36:49.570	SPEAKER_03	Und der Rasche, das war ein Apothekersohn, der sagte immer, ich bin ein Liberaler.
00:36:57.114	SPEAKER_03	Aber mit dem und eben bei uns im Haus in der Kampfstadt, wir haben natürlich ausgelassen dieses Wahlergebnis gefeiert.
00:37:06.490	SPEAKER_03	Und gegenüber die Makomanen hatten natürlich überhaupt keinen Grund zu feiern und waren ganz neugierig, warum wir da so einen Terz veranstalteten und kamen dann auch rüber und wollten mit uns Kontakte knüpfen.
00:37:23.661	SPEAKER_03	Das war eine andere politische Großwelt.
00:37:25.722	SPEAKER_02	War das eine schlagende Verbindung?
00:37:26.943	SPEAKER_03	Ich glaube nicht, ne, fragentragend.
00:37:28.905	SPEAKER_XX	Ähm...
00:37:32.208	SPEAKER_03	Ich glaube, die Großwetterlage ist heute eine andere.
00:37:39.692	SPEAKER_03	Die Menschen sind nicht mehr so, sie sind viel misstrauischer.
00:37:44.452	SPEAKER_03	Also ich glaube, die Großwetterlage, die politische Großwetterlage hat damals einen wichtigen... War mal aufbauen.
00:37:49.175	SPEAKER_03	Ja, ja, genau.
00:37:50.775	SPEAKER_03	Richtig.
00:37:51.255	SPEAKER_03	Und das ist heute schwieriger.
00:37:53.275	SPEAKER_02	Ich fand auch immer, dass wir sehr kreative Aktionen gemacht haben, die wir so in die Stadt hineingetragen haben.
00:38:00.117	SPEAKER_02	Ich weiß nicht, ob du dich daran erinnerst, dass wir ja beim Karnevalsumzug mitgelaufen sind.
00:38:07.360	SPEAKER_02	Es gab ja auch so eine Kreativgruppe von der Fachhochschule, die durchaus schöne Transparente gemalt haben oder auch Sachen gebaut haben,
00:38:21.568	SPEAKER_02	die man dann durch die Stadt getragen hat.
00:38:26.407	SPEAKER_02	Das heißt, ich den Meet High zum Beispiel, solche Dinge, wo ich glaube, dass da auch nochmal ein Faktor dabei eine Rolle spielte,
00:38:36.125	SPEAKER_02	der die Leute auf eine andere Art angesprochen hat.
00:38:40.081	SPEAKER_02	Nicht nur mit Information, sondern auch nochmal anders.
00:38:44.670	SPEAKER_03	Also ich glaube, das ist ja das, was du eben gesagt hast, dass man über das eigene Milieu hinaus versucht, Kontakte zu knüpfen.
00:38:54.153	SPEAKER_03	Und das ist natürlich das Geheimnis gewesen der Frauenstraße.
00:38:59.376	SPEAKER_03	Also das...
00:39:03.336	SPEAKER_03	Arbeiter aus Bottrop dann mit einem Kohlenlastdruck kamen und Kohlen da angeliefert haben.
00:39:10.639	SPEAKER_03	Gut, das war jetzt ein Milieu, das war natürlich zu der Zeit dieses linke Milieu, da blieb man natürlich.
00:39:16.199	SPEAKER_03	Aber es waren zumindest Arbeiter aus Bottrop.
00:39:19.880	SPEAKER_03	Das waren keine Studenten.
00:39:23.262	SPEAKER_03	Das waren Arbeiter.
00:39:25.943	SPEAKER_03	Oder ich meine, dass auch der DGB...
00:39:30.123	SPEAKER_03	Wo ja heute auch ganz viele Ressentiments da sind, die Gewerkschaften haben ja längst nicht mehr die Rolle wie zu unserer Zeit,
00:39:37.963	SPEAKER_03	dass der DGB-Wildemann war das, glaube ich, zu der Zeit, der DGB-Vorsitzende, dass der das unterstützt hat.
00:39:44.670	SPEAKER_03	Oder gut, die SPD war damals, ist heute auch noch natürlich in der Opposition in Münster, aber dass die SPD das unterstützt hat.
00:39:55.655	SPEAKER_03	Und es gab ja den Landtagsabgeordneten Küchenhoff, der das natürlich unterstützt hat, der ja oft Dinge, die im AStA formuliert wurden,
00:40:04.235	SPEAKER_03	als Anfrage, der das dann mitgenommen hat nach Düsseldorf und hat diese Anfragen im Landtag gestellt.
00:40:12.186	SPEAKER_02	Da gab es ganz gute Netze von Leuten, die eigentlich in der Hochschule auch schon politisiert waren, die mittlerweile in der Kommunalpolitik waren.
00:40:20.726	SPEAKER_02	Jetzt bei der SPD, mit denen man im Grunde genommen dann bestimmte Sachen auch beschleunigen konnte oder Fragen stellen konnte dann auf Landesebene oder in der Kommunalpolitik.
00:40:33.556	SPEAKER_03	War nicht der, der später im Bundestag, es gab ja einen Walkenhorst, das war ein linker sozialdemokratischer Bundestagsabgeordneter aus Münster.
00:40:47.204	SPEAKER_03	Und der ist dann beerbt worden von Kartenhusen, Wolf Michael Kartenhusen.
00:40:51.686	SPEAKER_03	Genau, Historiker.
00:40:53.047	SPEAKER_03	Genau, und Wolf Michael Kartenhusen war ja zum Beispiel zu unserer Zeit wie der Schäfer, der später der Chef des Landschaftsverbandes war.
00:41:04.032	SPEAKER_03	Das waren ja alles Stamokap, waren ja Stamokap-Leute.
00:41:08.954	SPEAKER_03	Übrigens, der dann Vorstand bei, nicht Aral, bei Schell, Mein Gott, der hat Sevisos überall geschrieben.
00:41:26.791	SPEAKER_03	Also das waren alles Stamokap.
00:41:28.391	SPEAKER_03	Münster hatte Stamokap-Jusos.
00:41:30.815	SPEAKER_03	Das heißt, die waren für die große Aktionsanleitung, das große Bündnis muss man knüpfen.
00:41:35.184	SPEAKER_02	Naja, das Thema der gewerkschaftlichen Orientierung war ja damals genau das große Bündnis.
00:41:40.487	SPEAKER_03	Ja, und die sind ja alle dann irgendwie, haben die sich ja verändert.
00:41:47.632	SPEAKER_03	Kartenhusen, weiß ich gar nicht, was aus dem geworden ist, aber der ist ja tot.
00:41:51.713	SPEAKER_03	Ja, das ist jetzt anders.
00:41:56.527	SPEAKER_02	Ja, also die Erfolgsfaktoren, ich glaube, dass an der Stelle auch die Offenheit des Hauses eine Rolle spielte.
00:42:06.871	SPEAKER_02	Wir haben uns ja nicht verbarrikadiert in dem Sinne, sondern wir haben ja Tage der offenen Tür gemacht und die Leute eingeladen.
00:42:13.235	SPEAKER_03	Ja, das war ja praktisch am Tag nach der Hausbesetzung wurden die Leute ja eingeladen, abends.
00:42:19.717	SPEAKER_03	Und ja natürlich, diese Offenheit und...
00:42:27.213	SPEAKER_03	Diese Bereitschaft, sich mit den ganz normalen Leuten auseinanderzusetzen.
00:42:31.336	SPEAKER_03	Aber ich meine, was war ich denn?
00:42:35.338	SPEAKER_03	Ich war auch ein ganz normaler, ich war ja kein Intellektueller.
00:42:39.360	SPEAKER_03	Ich war ja kein Intellektueller.
00:42:42.163	SPEAKER_03	Vor allen Dingen nicht zu der Zeit.
00:42:43.403	SPEAKER_02	Naja, du warst schon an der Hochfachhochschule.
00:42:51.324	SPEAKER_03	Ich war kaufmännischer Angestellter gewesen und war dann in die Fachhochschule reingerutscht über diesen Weg.
00:43:00.572	SPEAKER_03	Aber ich gehörte ja eigentlich, also es ist ja nur so eine Zwitterposition, also man war noch nicht...
00:43:07.436	SPEAKER_03	Richtig Student und man war auf der anderen Seite, habe ich ja mein Milieu nicht irgendwie am Kleiderhaken abgehängt, sondern das war ich ja.
00:43:18.065	SPEAKER_03	Also ich hatte auch keine großen Probleme mit Leuten ganz normal.
00:43:22.306	SPEAKER_03	Das war mal.
00:43:28.813	SPEAKER_02	Ja, mit den Münsteranern da umzugehen.
00:43:30.655	SPEAKER_03	Ja, das war doch nicht irgendwie... Die waren nicht vom anderen Stern.
00:43:37.217	SPEAKER_03	So ist es.
00:43:38.998	SPEAKER_03	Und ich weiß gar nicht, wie viele Leute... Ich meine, Achim hat auch damit übernachtet.
00:43:45.121	SPEAKER_03	Und Achim war ja Münsteraner.
00:43:48.402	SPEAKER_03	Ur-Münsteraner.
00:43:49.443	SPEAKER_03	Ist ja ein Urgewächs.
00:43:54.534	SPEAKER_03	Ich glaube, das ist nochmal gut auf den Punkt.
00:44:00.336	SPEAKER_03	Wir waren keine Bürgerschrecks.
00:44:04.277	SPEAKER_03	Wir haben keinen erschreckt.
00:44:06.217	SPEAKER_03	Also das heißt nicht, dass man brav war.
00:44:08.518	SPEAKER_03	Es ging nicht ums Bravsein.
00:44:10.719	SPEAKER_03	Aber es ging irgendwie auch darum, dass man das, was um einen herum war, auch ernst genommen hat.
00:44:20.530	SPEAKER_03	Und nicht abgelehnt, abgeschrieben, abgewertet.
00:44:28.072	SPEAKER_03	Nicht abgewertet.
00:44:30.192	SPEAKER_03	Und ich glaube, das ist auch von der Frauenstraße ein großes Erfolgsgeheimnis.
00:44:36.253	SPEAKER_03	Dass ja auch kaum noch einer wagt, dieses Projekt irgendwie infrage zu stellen.
00:44:42.375	SPEAKER_03	Und ich kann mich überhaupt nicht erinnern, dass außer Stürmer Und natürlich hinter vorgehaltener Hand andere Immobilien fritzen.
00:44:51.873	SPEAKER_03	Dass offiziell irgendeiner die Frauenstraße mal infrage gestellt hätte, kann ich mich nicht daran erinnern.
00:44:58.936	SPEAKER_03	Auch nicht bei der Besetzung.
00:45:00.775	SPEAKER_03	Man muss sich das mal vorstellen, das ist besetzt worden.
00:45:06.057	SPEAKER_02	Ja, es gab ja sogar Unterstützer aus der Polizei.
00:45:11.476	SPEAKER_03	Ja, der, nee, nicht der Präsident, doch der spätere.
00:45:16.458	SPEAKER_02	Der Polizeipräsident war auch sehr kooperativ, muss man sagen.
00:45:21.840	SPEAKER_03	Das war doch mal ein grüner Polizeipräsident, ja klar, in Münster.
00:45:27.521	SPEAKER_03	Das war doch der erste grüne Polizeipräsident.
00:45:29.782	SPEAKER_02	Aber das war später, ne?
00:45:31.043	SPEAKER_02	Ja, klar, das war später.
00:45:33.623	SPEAKER_03	Die Grünen gab es ja noch gar nicht.
00:45:35.083	SPEAKER_02	Nee, die gab es ja noch nicht.
00:45:37.974	SPEAKER_03	Nein, nein, nein, die gab es nicht.
00:45:42.657	SPEAKER_02	Bei der Besetzung gab es sie nicht?
00:45:44.820	SPEAKER_03	Nein, nein, nein, da gab es sie nicht.
00:45:46.280	SPEAKER_03	Es gab sie allenfalls in den Köpfen von Leuten, aber nicht wirklich.
00:45:49.822	SPEAKER_03	Es gab damals die K-Gruppen, aus denen sich ja dann die Grünen gespeist haben.
00:45:55.547	SPEAKER_02	Du sagtest gerade, das hat dich politisiert.
00:45:59.346	SPEAKER_02	Wie bewertest du denn diese Erfahrung mit der Hausbesetzung und mit der Frauenstraße so für deinen weiteren Lebensweg?
00:46:06.929	SPEAKER_02	Hatte das eine Bedeutung?
00:46:12.431	SPEAKER_02	War das eine Lehre, die du an anderer Stelle für dich auch nochmal wieder angewandt hast oder gab es da keine weiteren Bezüge zu?
00:46:26.315	SPEAKER_03	Also Wenn man über einen zweiten Bildungsweg ans Studieren kommt, dann ist das ja zunächst einmal ein ganz praktischer Zugang zum Studium.
00:46:49.541	SPEAKER_03	Und diese Erfahrung, die hat zum Beispiel bei mir dazu geführt, dass ich mich, man kriegt natürlich Impulse, Gespräche, man lernt Leute kennen,
00:46:59.479	SPEAKER_03	zum Beispiel mit der Wohnungsfrage überhaupt mal auseinanderzusetzen.
00:47:05.697	SPEAKER_03	Dass das überhaupt kein neues Phänomen ist, die Wohnungsfrage, sondern dass es natürlich was zu tun hat mit unserem System,
00:47:14.027	SPEAKER_03	in dem wir leben.
00:47:15.286	SPEAKER_03	Diese Wohnungsfrage ist integraler Bestandteil dieses Systems.
00:47:21.630	SPEAKER_03	Und ich glaube einfach, dass diese Erfahrung mein ganzes Studium beeinflusst hatte.
00:47:33.003	SPEAKER_03	Also nochmal, mich noch viel, viel stärker mit der Politik zu beschäftigen.
00:47:38.246	SPEAKER_03	Es gab zu der Zeit ein gesellschaftswissenschaftliches Grundstudium.
00:47:49.610	SPEAKER_03	Da habe ich mich dann reingekniet.
00:47:51.231	SPEAKER_03	Politische Ökonomie habe ich gemacht, das wollte ich genauer wissen.
00:47:56.434	SPEAKER_03	Und das hat alles was letztendlich mit dieser Erfahrung zu tun hat.
00:48:02.367	SPEAKER_03	Das ist nicht eine Frage von gutem Wein.
00:48:06.856	SPEAKER_03	Ja, trinkst du ein Wein, ein kleines Gläschen mit?
00:48:09.302	SPEAKER_03	Ein kleines.
00:48:09.742	SPEAKER_XX	Und pünktlich.
